,county_ascii_smoking,county_full_smoking,county_fips_smoking,state_id_smoking,state_name,lat,lng,id_smoking,LocationDesc,Data_Value,normalized_smoking,normalized_copd,normalized_covid,normalized_sepsis,normalized_drowning,normalized_vaccination,normalized_flu,normalized_pneumonia,normalized_literacy,normalized_seniors,normalized_incomes,normalized_health_insurance
9067,Jackson,Jackson County,19097,IA,Iowa,42.1717,-90.5743,1845,Iowa,16.4,0.534591195,0.243902439,0.047715767,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.934641931,0.084398977
9068,Jackson,Jackson County,19097,IA,Iowa,42.1717,-90.5743,1845,Iowa,16.4,0.534591195,0.243902439,0.047715767,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.915778212,0.084398977
9069,Jackson,Jackson County,19097,IA,Iowa,42.1717,-90.5743,1845,Iowa,16.4,0.534591195,0.243902439,0.047715767,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.855364533,0.084398977
9070,Jackson,Jackson County,19097,IA,Iowa,42.1717,-90.5743,1845,Iowa,16.4,0.534591195,0.243902439,0.047715767,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.923166935,0.084398977
9071,Jackson,Jackson County,19097,IA,Iowa,42.1717,-90.5743,1845,Iowa,16.4,0.534591195,0.243902439,0.047715767,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.89436986,0.084398977
9072,Jackson,Jackson County,19097,IA,Iowa,42.1717,-90.5743,1845,Iowa,16.4,0.534591195,0.243902439,0.047715767,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.931387772,0.084398977
9073,Jackson,Jackson County,19097,IA,Iowa,42.1717,-90.5743,1845,Iowa,16.4,0.534591195,0.243902439,0.047715767,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.928757699,0.084398977
9074,Jackson,Jackson County,19097,IA,Iowa,42.1717,-90.5743,1845,Iowa,16.4,0.534591195,0.243902439,0.047715767,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.910625794,0.084398977
9075,Jackson,Jackson County,19097,IA,Iowa,42.1717,-90.5743,1845,Iowa,16.4,0.534591195,0.243902439,0.047715767,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.885101451,0.084398977
9076,Jackson,Jackson County,19097,IA,Iowa,42.1717,-90.5743,1845,Iowa,16.4,0.534591195,0.243902439,0.047715767,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.948955029,0.084398977
9077,Jackson,Jackson County,19097,IA,Iowa,42.1717,-90.5743,1845,Iowa,16.4,0.534591195,0.243902439,0.047715767,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.945749162,0.084398977
9078,Jackson,Jackson County,19097,IA,Iowa,42.1717,-90.5743,1845,Iowa,16.4,0.534591195,0.243902439,0.047715767,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.901673143,0.084398977
9079,Jackson,Jackson County,19097,IA,Iowa,42.1717,-90.5743,1845,Iowa,16.4,0.534591195,0.243902439,0.047715767,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.921242673,0.084398977
9080,Jackson,Jackson County,19097,IA,Iowa,42.1717,-90.5743,1845,Iowa,16.4,0.534591195,0.243902439,0.047715767,0.317365269,0.095121951,0.612903226,0.1,0.328042328,0.193181818,0.386138614,0.901331382,0.084398977
9081,Macon,Macon County,1087,AL,Alabama,32.3859,-85.6926,1846,Alabama,20.2,0.773584906,0.430894309,0.042363412,0.790419162,0.234146341,0.318996416,0.1,0.608465608,0.704545455,0.396039604,0.950192055,0.278772379
9082,Macon,Macon County,1087,AL,Alabama,32.3859,-85.6926,1846,Alabama,20.2,0.773584906,0.430894309,0.042363412,0.790419162,0.234146341,0.318996416,0.1,0.608465608,0.704545455,0.396039604,0.947290801,0.278772379
9083,Macon,Macon County,1087,AL,Alabama,32.3859,-85.6926,1846,Alabama,20.2,0.773584906,0.430894309,0.042363412,0.790419162,0.234146341,0.318996416,0.1,0.608465608,0.704545455,0.396039604,0.887352616,0.278772379
9084,Macon,Macon County,1087,AL,Alabama,32.3859,-85.6926,1846,Alabama,20.2,0.773584906,0.430894309,0.042363412,0.790419162,0.234146341,0.318996416,0.1,0.608465608,0.704545455,0.396039604,0.913229864,0.278772379
9085,Macon,Macon County,1087,AL,Alabama,32.3859,-85.6926,1846,Alabama,20.2,0.773584906,0.430894309,0.042363412,0.790419162,0.234146341,0.318996416,0.1,0.608465608,0.704545455,0.396039604,0.912275162,0.278772379
9086,Macon,Macon County,1087,AL,Alabama,32.3859,-85.6926,1846,Alabama,20.2,0.773584906,0.430894309,0.042363412,0.790419162,0.234146341,0.318996416,0.1,0.608465608,0.704545455,0.396039604,0.947327949,0.278772379
9087,Freestone,Freestone County,48161,TX,Texas,31.7049,-96.1491,1847,Texas,14.7,0.427672956,0.37398374,0.035061873,0.502994012,0.182926829,0.301075269,0.3,0.317460317,0.948863636,0.851485149,0.927550391,0.47314578
